vin,sellingprice
5tdbt48a66s265810,8352.591145833336
wba3a9c52df475297,32970.853794642855
4t1bb46k89u104790,6390.052083333333
wbakf5c55ce657246,23809.791666666668
5grgn22u85h116338,14641.05654761905
1gtw7fca8e1910767,20203.659549108135
2g1fk1ej7f9166258,27809.326636904756
3fa6p0k92dr278525,17856.246279761905
1c4hjweg7dl690584,29223.338913690477
1d3hw38n08s590761,7255.463169642859
1c4njrab0cd569788,8819.162946428572
5fpyk1f55eb008682,31978.259548611113
3fa6p0h75dr208846,14739.2518939394
kmhdh4ae1du796232,13996.097470238095
1n4al2apxcn554971,13322.87202380952
2g1fk1ejxe9248421,24410.918303571427
1fmcu94g79kc00545,10867.717633928572
2c3cdxbgxeh248509,17364.774925595244
wddgf4hb9dr269387,19476.07507440476
1g1pe5sb5d7248052,9875.473085508242
1c4pjmak8cw158753,17980.673363095237
1n4al3ap5dc203159,13106.788758116883
wddhf5kb1da724315,29263.271949404763
2g1wf5ekxb1251916,8525.703592368647
2lmdj8jk3cbl18890,20468.225446428572
2hkrl18671h517734,1445.4557291666665
km8jm12b36u279177,2087.2315228174602
1gkucce07ar186270,21854.596354166668
2hgfb2f52ch562812,11447.985895445136
wvwdb7aj0cw330850,9136.804315476193
2c4rdgcg4er356784,17352.594866071424
wbava33518kx88411,9697.734375
1g4pp5sk6c4220788,13566.692708333332
1fmcu0eg3bkc30030,16131.069568452383
jn1cv6ap2dm301769,22051.213315581692
wbaxh5c54ddw14993,28367.161458333332
knafx4a87e5052136,11587.767857142857
1fmzu72k23uc54174,3332.6609002976197
19uua8f53ca022624,23105.95982142857
4t1be46k67u089260,7887.505580357143
3fa6p0h78dr200241,15464.011051705007
2lmdj8jk2cbl10389,23528.381076388887
2c4rdgeg9er385582,18884.579613095237
jn1cv6ek0cm420899,22423.073846726194
2g1wf52e959243942,2584.058779761904
1hgcr2f3xea218661,17947.19215029762
1g11a5sl9ef254437,13776.71567156218
4t4bf3ek1br211417,12429.070870535712
2hnyd2h3xch515972,29735.561755952378
1g1zg5e71cf290040,11156.835342261904
3vw2k7aj7cm401904,8217.144952876984
salme11433a125351,7079.4494047619055
1gcfg15xx71111953,5097.903645833333
5n1an08w86c505804,5818.828125
1g1zc5e00cf131203,10837.185205853173
1fmcu0gx5dub64343,18167.887524801583
jh4kb2f65cc000068,14501.770833333338
5npeu46f36h023782,1708.0877976190473
3c4pdcab0et181809,14117.97619047619
1gcsgafx4e1192149,20605.933779761905
4t1bd1fk0cu041135,19996.829427083332
1c4ajwag1cl201926,17281.097842261905
2g1wl16c969363610,6079.001736111111
2mefm74v06x621583,10630.459449404763
1n4al3ap6en227833,15796.695188492065
1fahp2f86eg132014,17900.24739583333
kndjt2a50d7503946,10209.778645833334
jt6hf10u9x0066171,2638.1510416666665
1j4pn2gk2bw549339,11488.7890625
1ftfx1cf6efc13129,23553.931964181644
5tdyk3dcxbs052125,16295.430307539682
1j4gw58n6yc276763,1551.4574032738092
1c4njpbb9cd673814,11367.212301587298
jh4cu2f43cc024950,15735.699404761905
1fahp3f28cl131114,9161.337245583718
2b3cj7dw3ah134890,27077.427455357138
1c4rjebg7cc290655,27610.555245535714
3fahp0ha8cr377519,12573.991195436509
1ftfw1efxbfa28285,20705.083705357145
wba5a5c53ed502019,31309.053199404763
3gcrksea1ag106436,22930.13206845238
1zvbp8am7d5260390,13889.033854166662
5j6re48748l015686,7822.935887896825
1n4al2ap5cn484568,12886.539409698466
1hgcm72744a013677,4794.09892733135
wba5a7c52ed617643,44891.197916666664
wmwzc5c59cwl56917,21794.8828125
1ftkr1ad8bpa95357,9660.755394345237
1b3lc76m18n666369,5679.142485119047
3gnbaafw6bs636450,3958.9198908730154
1gtec19xx5z162885,7154.536830357143
1fmyu60e12ua98016,1339.6837797619048
jthcf5c20c5054541,22876.26013947246
1gnscce01er104629,39680.80171130952
1n6ad0ev5en737473,22273.06361607143
1g2zf58b674271919,5131.828497023809
1ftne1ew5cda13754,10413.904389880952
1c3cdfbbxed883631,12570.598958333334
1gyee63ax40151815,4368.224826388888
5xxgm4a70eg332919,15068.062629331305
2gnalbek8f6194639,20391.819452996715
1zwft61l7y5641327,586.0305059523811
2c3cdxbg5eh174738,15710.450148809527
3n1ab61e08l621753,4138.880208333334
4t1be46k77u031691,4378.344494047619
1n4bl2ep7cc191426,14326.841517857143
5fnyf4h24cb003973,16673.660714285714
1fa6p8am0f5306560,21864.72842261905
2c3la73w77h862516,6313.497023809524
3fa6p0ru1er279208,20827.64322916667
wmwrc33424tc51363,889.3266369047618
4a32b2ff9ce017149,14570.08556547619
2t1bu4ee0dc927035,12243.64814439033
jtdkb20u293494410,4735.545014880952
jn1cv6ar5bm412346,18242.479538690477
1c3ccbbb3dn706469,11441.50855654762
3fahp0ha7cr310443,11371.841104102981
3gnal4ek1es681774,17056.098090277777
wdbuf87x07b151810,10846.614583333334
1gccs148958212367,3300.2263144841268
kmhfu45d11a141619,1485.1521253881988
kndjt2a69c7412780,7253.258928571426
jn1cv6ap2dm714761,22291.654092748202
3vwd17aj2em249206,12181.318317099567
salsh2e49da763586,52580.11532738095
1n4al2ap7cn575650,12694.604974187741
2fmdk36c78bb08779,8311.82849702381
1ftnf1cf6ekd47693,17626.837366211832
knadm4a34e6389037,12220.747993326118
kndpbcac9e7628270,15867.716393849207
3fa6p0h98er285617,17628.20064484127
1c3ccbbb8dn541843,6991.525297619048
wvwuh23b0ye250047,1636.0026041666667
5n1ar18u26c665119,4433.425099206349
1c4bjwdg8dl640722,25590.442708333332
1n4al2ap2cn547495,11202.51043250228
1fahp3m22cl436952,9439.858630952382
nm0ls7an2ct087555,14246.517857142857
jhmcg65812c020266,1461.9177827380954
4s3bh896227652426,6360.00744047619
5npeb4ac6bh221172,9628.515625
1ftfw1ct7bfa72091,28646.339285714283
1fmnu41s0yee15086,3025.944010416666
3fa6p0h76er261976,13569.986979166666
waubfafl2ca059836,22012.051711309527
kmhct5ae0eu165666,11294.600074404761
1g6dc67a250185141,4175.839843749999
5npdh4ae8dh331459,11274.875372023807
4t1bd1fkxcu013701,14450.420386904761
3gyek62n15g290905,9478.800223214284
1ftkr1adxapa72676,4859.874751984127
1fmcu0j99dua99393,23804.140624999993
1ftrw14w78ke90740,17082.88504464286
1c4rjfbt9dc583820,29168.765882554944
1zvbp8am1e5210733,17959.084821428572
5j6rm4h79cl032155,20621.70758928571
1fahp3f23cl236577,10012.366071428567
2fmdk4jc1eba72208,23252.24519162558
1gtdt13e478221702,10719.858630952382
wba3a5c58dj462995,23876.13374255952
1c3cdzcb4dn626456,9774.595123746261
1b3lc46r88n242052,5223.924231150793
jm1gg12l571110280,7303.789062500002
3fahp0ha5cr404773,11888.841765873012
2g1wb58k579180950,2119.1059027777783
jhlrm4h54cc018610,17418.02269345238
5xxgm4a76eg343245,16284.100007733829
1g1jc5sh8c4186923,8255.047767857142
jm1bl1h40a1287672,14429.163876488095
wba3b3c5xfj985018,38732.85900297619
jtdbl40e299073494,7524.295014880953
5npec4ac6ch418051,16113.854476686509
wbaph7g52anm50218,10904.51450892857
1fahp35n08w250602,4346.5625
1g2zg58b674276387,4070.2678571428564
1b3lc56k68n198786,4947.232151529027
wbafr7c55bc806866,28583.439360119046
1g6dp567850177338,2936.1802455357138
5tdzk22c69s280764,11130.25855654762
1g1pg5sb1e7361718,14472.535342261906
waukh74f68n178810,7126.977306547618
2hgfb2f8xch538820,11612.0049512987
jh4cu2f68bc016682,15763.430679563491
1gc1kxcg0bf239158,15965.182291666666
1zvft80n465199798,8062.1391369047615
1n6aa0ej3en501460,26057.30282738095
2d4rn4dg7br613476,5773.996043019481
1gmdx03e4wd100068,4824.791666666667
3n1ab61e78l688186,5106.097629222629
1n4al2ap5cn416111,12729.794351983252
wddkj5gb7bf103836,25803.846726190473
1n4ba41e27c819775,3939.943576388889
4jgcb65e79a092354,9316.258680555557
1g1zj577394230246,4252.418154761905
3fahp0ja4cr152220,9885.143229166666
jtdkn3du3b1432054,14912.730654761905
3lnhm26t67r634441,6371.644345238098
salme1d46ba337722,35334.140625
1n6ad0er4bc420469,23737.2228422619
1fmcu0j91eua52019,22973.167782738103
kndpbca26d7428078,13183.261520337302
1n4al2ep8cc191074,13823.03447420635
3n1cn7ap8dl875079,8571.25900297619
jhlrm4h5xcc004212,16395.052083333336
3vwdp7aj6dm420116,11396.062217251614
1fmhk8d87cga97779,23099.57369667337
wdbuf65j25a715057,5183.872767857143
1fadp3e28dl319052,9892.032180059525
5fnrl5h60cb099381,21638.40029761905
1g6kd57y67u203826,6568.932291666667
1zvbp8emxe5208523,12834.559895833332
5j6tf2h58cl001479,18107.630208333332
4t1bf1fk6du676873,17769.060329861106
1n4aa5ap9cc812058,17059.44072420635
km8sc13d95u911640,4089.634510454824
wp1ad29p08la70627,21652.728794642855
2g1fs1ee0e9699067,51058.31287202381
2b3ka53h67h602199,7969.64099702381
3fadp4ejxem142808,10954.168154761903
1fahp3f21cl404801,8804.406942404754
1fadp5cuxel508920,16735.956101190477
3n1ab6ap8cl696713,11046.281765109892
jm1gj1u69e1137861,16121.346726190473
kmhct4ae4eu647194,11169.069602272726
2lmdj6jc5abj21567,13869.20386904762
kmhdn46d75u002747,1326.0109747023812
kmhdh4ae2du491144,11167.042410714286
1gkfk66u71j272451,1881.5308779761906
2g4gv5gv4d9161019,13551.811755952383
wba3c1c51cf430524,24663.034505208332
2t3dk4dvxcw085177,19414.951636904756
1fmdu34x9tub75807,868.2700892857143
1gchk29u86e111602,15755.436197916668
2t2bk1ba5dc177195,33450.833333333336
1n4al11d75c218614,1746.7392113095239
2d8hn54px8r779922,4673.026413690476
3n1cn7ap2el818491,10225.066964285714
1j8hg48p77c676342,9827.86086309524
wvwlk73c47e076890,6986.984747023809
5fnrl5h22cb144947,11327.632068452382
kndjf723997618618,6635.239955357142
3fahp07z38r180224,3671.806175595238
4a32b2ffxce017886,9166.400483618789
5npec4ab5ch389388,14376.763802132351
1c4pjlcs3ew106277,21246.380208333332
2b4gp54l31r354966,2071.654885912699
1fadp3k26dl298299,11068.576496500207
1n4al2apxcn438590,12747.254917242988
2g1fk3dj2b9172301,23635.900297619046
1gnskce08er112746,39748.42819940477
5xykt3a69dg418576,17573.385416666664
2d4gv58235h549992,2981.1504836309523
2t3bf4dv4cw261121,15310.747147817463
jt8bf28gxx0208366,3676.698288690476
1c4rjfdj7cc343305,44484.423363095244
jn1cv6ar9dm754806,21726.628861488716
ys3fh49y351037976,2026.0863095238094
1ftyr44e14pa86373,4937.495039682539
4t1bf1fk0cu590960,9639.35515873016
3fa6p0hr0dr190547,15332.97848827031
jn8dr09y21w613983,1113.5165550595239
3c4pdcbg7et177816,15769.388126899516
5n1bv28u05n131027,2328.625372023809
wauml44e54n000619,7236.999627976192
1fmyu03175kd65018,2602.7008928571427
1fafp40443f381388,4309.077380952381
2g1wg5e31d1250937,9031.563881326014
jn1ar5efxam231182,58879.11458333333
1nxbu4eexaz215867,6866.343005952382
1n4al2ap9cc152483,12031.142314499433
3gcpkse7xdg373011,27606.881063143464
1yvhz8bh7c5m19684,8299.408482142855
1zvbp8em9d5272292,12039.083134920631
2c3ccaag9dh505045,20439.213169642855
1fahp2e81dg208092,13050.373508146946
1g1125s3xfu106081,20772.45411706349
jn1cv6ek8bm213692,25484.36941964286
3n1ab6ap4cl708842,10713.447150558099
wbaph5c53ba444320,20958.131346288512
1g1zs52f85f127088,2294.569382440476
1fmcu0e70cka39019,18191.875
3n1bc1cp9al382826,4151.361607142857
wddgj4hb1dg051955,24753.161356872297
jn1cv6ap9bm303080,19934.175967261905
wbahl83517dt07399,8858.995535714286
1n4al2ap0cn512339,11392.147785880103
2fmdk3jc0dbb97788,22470.72498916822
1hgcs1b7xca004841,13292.945244859307
kndup131346538184,4498.8578869047615
jn1cv6fe0cm202258,25401.056547619053
1d7hw42n55s110321,6095.579861111111
1fmzu77e81ub44469,2500.465029761904
1j4ba3h19bl632172,21426.37276785714
jn1az0cp4ct024505,10287.028149801588
1c3ccbab0cn316915,8931.468129960318
1fmcu0f71euc76964,16605.041542658728
3vwdp7aj5cm346136,9260.197802067018
1j4gr48k46c174432,7220.405505952382
1g1pc5sb0d7297455,10962.608516458335
3fa6p0h99er308743,16252.894345238094
1c3cdfaa0dd320062,11337.808779761905
jn1cv6ar8cm671608,22690.459449404763
knafw4a31a5047774,10434.646577380952
2c3ccaet3dh690362,22692.254464285717
1c4njpfb8ed510276,14639.36011904762
jtjha31u940058419,8680.677083333332
3gntkfe70dg116369,34735.50489831349
wvwna63b1we395790,959.9014136904761
ja32w8fv2du015878,27975.7421875
jh4cu2f61cc010806,16173.679501488097
1g4gb5g30ef166539,20743.90438988095
1c4hjwdg3dl546774,26042.23034127331
3gcuksec3eg215448,35193.578125
waudg74f75n051930,7500.081845238095
3n1cn7ap9el836793,10612.777157738094
1fm5k7b8xegb26985,21775.732886904763
5uxzv4c56bl408512,31828.814174107152
2t1bu4ee0bc717712,9401.123278975527
1ftsx21558ea57092,9028.729538690475
1fmcu0gxxduc47038,11697.988201208513
3fa6p0h7xer236675,14147.071460611754
2c3cdxbg3dh588115,14032.455456349206
1fadp3f21el218483,11546.163885925145
4s4brbcc2e3289545,22629.252232142855
wa1lfafp7ea049150,36927.61780753969
1fmcu9dg2ckb48720,12217.981770833334
1c6rd7nt0cs314268,27467.97619047619
jn1cv6ap3dm714655,22997.11523641321
1j4gx48sx2c141421,2195.804811507936
wbawc73508e064620,14224.804067460318
2t1kr32e47c664701,11619.600074404763
1fmcu0d79cka66186,9497.016369047618
wba3b9c51df585691,27921.78385416667
3n1ab61e77l681267,3856.852678571428
knaln4d75e5142462,20244.491879648125
wdcgg8jb7dg100533,27323.786458333332
1fbne3bl9eda65644,21186.938201580797
1g8zs57n18f226230,4821.379588293651
2c8gf68494r608536,3038.2431175595234
3n1ab6ap7bl731689,9729.680313176405
1fahp3n21cl451702,13278.353174603175
1fadp3f23dl253024,8850.221354166666
2c3ccabg8eh125212,25185.56733630952
wddgf4hb7da797704,21083.831380208332
1g6dp577570134108,7439.103422619047
jf2sjadc4fh434496,23458.99367559524
3n1ab6ap7cl738062,8269.821577380953
knafw6a3xd5701378,10076.585565476189
4s4bp61c077301509,3157.3074776785716
wausfafl1aa026212,23518.783482142862
1j8hg58226c261924,7108.005952380954
1ftpw14v77fb76785,14088.58444940476
1c3cdfbh5dd147909,11108.984374999996
2fmhk6c89dbd09094,23678.456768685828
yv1622fs5c2110005,11986.85453869048
1g2ne52t9xm933432,564.8936631944446
5n1ed28t93c648150,5679.582093253967
3fahp0cg0br346310,8170.126488095238
5n1ed28y01c580992,3194.183717757936
4jgbb8gb7ba661395,23524.915364583332
3c6jr6at0eg140159,20168.50446428572
1c4njrcb2ed842620,14884.07738095238
1g8zv57b99f158063,2658.3147321428564
1fmcu9h9xduc22872,18686.44159226191
1fahp3k28cl379045,7421.9047619047615
2gnaldekxd6307841,18352.31770833334
5fnrl5h46cb052838,20144.877232142855
3vwef71kx7m196949,3318.9732142857133
jhmra1867vc020785,518.789992559524
knafx4a67e5243344,12231.738591269837
wbake5c50be572963,13482.626488095237
kmhdh4ae0cu334159,10844.348958333334
1ftmf1et9efa00088,30274.4494047619
jthbf5c26d5192968,22014.947916666668
1b3hb48b08d649748,2866.705729166667
1g8jw52r8yy641268,1638.9140004960316
jthbf5c25c5174539,21111.1336426653
2hgej6678wh602936,1249.3591889880952
2c4rdgcg1cr292166,8863.405877976189
1ftpw12v87kc95892,15720.294518849205
wdbrf92hx7f888064,7273.320932539683
1fmzu73wx4zb13438,2583.6941964285716
2g1wb5e31e1146643,13636.551253076987
1fadp3k27el239392,12843.652259199132
3fa6p0h90er382424,16157.537202380952
jn8as5mv0dw107140,17441.09188988095
1gchk23u65f803018,6787.646611201299
1hgcm66573a003517,3475.481770833333
1fmcu94138ka12969,6326.340835813492
kmhgc4dd4cu190680,14905.633680555557
1n4al2ap8cc111861,12540.282490318157
jn8as5mv5cw703679,14120.312151333388
5j6rm3h76cl038361,21024.957217261905
2c4rdgcg0er476985,16317.473958333334
2c4rc1bg6er317339,18396.897546897548
5n1ar2mm6dc649840,18740.788318452378
2t1bu4ee0bc752735,10439.456380208334
1fadp3f26dl272439,10764.840438080717
1c6rr6ft7es333171,24456.973586309527
1fm5k8gt2dgb34774,16848.15476190476
5tfdm5f16cx033440,21255.73609983766
knadn4a39c6059937,11547.853422619048
1gnscbe00dr237469,30982.28980654762
1n4aa5ap6bc854606,14428.058035714284
3vwd17aj4em393243,11912.029389880956
5npdh4ae0ch126345,10065.948660714284
1gkfk638x7j320038,12595.265376984129
5lmfu28556lj12741,7116.104910714285
4t1be32k06u108206,3614.2075892857147
1d8gu28k77w561695,8500.93005952381
wbanb33525cn64499,4274.849330357143
5npdh4ae1dh275929,11983.09027777778
1vwap7a39cc030146,10845.186011904761
1fahp2e86dg177325,12166.168753738039
4s3bmcb69b3217032,13352.90736607143
kmhec4a46da050256,12686.360677083336
jn1az4eh6am501021,17400.798921130954
1n4al2ep3ac159694,10505.29761904762
2a8hr64x38r751297,9734.378720238094
jtdkn3du7c1494073,14439.63541666667
1ftyr10dx3pa31172,1281.300223214286
4jgda5jb0ea330116,36141.22023809524
jn1cv6ek3dm922064,24422.883486930554
1n4ba41e96c840542,4786.5587797619055
5npdh4ae1dh325048,11177.392113095237
jm1cr29l590357800,9166.60342261905
1ftne24w29da50633,14081.672247023807
4t1bf1fk7eu328520,15454.197544642855
3fa6p0h73dr228447,7649.2280505952385
1fmcu0j92eua94862,17740.345982142855
jn1az0cp6ct027244,10522.347842261903
1ftex1cm9cke12609,22970.01116071428
4t4bf1fk8cr218238,11911.863839285716
1c3cccab9fn535382,16192.600446428572
jn8dr09y33w831126,2618.5119047619046
1c3cdzabxcn174465,8666.335565476189
1fahp23186g140334,3322.233382936507
wvwak73c88e247441,8484.86708603896
2fmdk3jc9dbc65733,20480.282479809317
wmwzp3c55et298477,22597.178199404756
5uxfe435x9l264038,21008.78162202381
jn8as5mv4bw261122,15742.948288690479
wdbuf87j96x200886,6650.79613095238
1fmcu9hx1dua46387,17343.41331845238
4t1bf1fk9cu055318,15041.1263964372
zfbcfaah6ez016604,11405.473710317463
1ftww31r08ed24829,14383.147321428574
1fm5k8f85egb95518,30366.40896863553
jf1ge60699g512812,9680.078125
1fmcu0f71eub12713,16774.933035714283
1g1jc6sh9e4188740,11121.674107142859
1c3cdzab4dn680276,9800.37520756609
kmhgc46f29u044155,12414.45870535714
wbakc8c54cc435934,33867.61346726191
1gker33748j217602,12867.789558531747
jm1bk32f091238525,5952.193080357142
1c4rjfag2cc160130,21998.419424965756
4jgbb5gb9ba674261,26478.02362351191
knaln4d79e5145669,23153.854373346563
1c4rdjdg4ec508373,37108.794642857145
2c4rdgeg9fr649319,20643.799016453213
1hgcp264x9a166548,8680.548735119046
4a37l5ef7ce001926,12851.46949404762
3c6jr6at4dg534519,18148.61049107143
jn8as5mv0cw377225,13560.968088624337
1fadp3f22el231291,11558.393204603202
1fmzu32x1xzb68402,1261.5625
jthbk1eg8b2451990,20430.26802624459
2gcec19v631108794,5111.888020833334
1gnskje7xer201235,35441.740141369046
2g1fk1ej1c9144848,20911.326264880954
wbavd33536kv61306,5562.80505952381
3fa6p0ru8er279206,19906.87829097985
1ftrx14849kc87188,14205.02418154762
jtjbt20x250074744,8080.911458333334
1fadp3f21dl309333,10128.81552735459
1gndt13s462139578,1887.442336309524
5xxgm4a74dg184594,11759.380580357145
3fa6p0h77er171817,14431.33025657552
1ftex1e89afc24985,16254.724702380952
1b3cc5fb3an233094,8785.712425595239
1g1ze5e77bf257404,12421.659226190473
2c4rdgeg2er385455,18676.091269841265
1lnhm81w15y647553,4726.613963293651
2a4gp54l87r274326,4588.346354166666
1g1pc5sb3e7245920,12154.85359172078
5npeb4ac1ch406442,7005.958891369049
1j8gr48k78c232065,4806.360987103174
wddgf8bb1br165828,18670.96354166666
5fnyf3h5xbb053005,21027.70710734578
jn1cv6ap1dm716436,22099.375139293887
1j4ga391x8l577714,17929.1796875
km8sr4hf7du017208,26364.89955357143
waulc68e25a112997,3281.748342803029
wbavb13596k000537,6269.8735119047615
5uxfg8c52el593148,51282.97061011905
1g1zg57b194141939,5953.549107142858
5npeb4ac5dh802584,12585.415426587302
jh4kb16516c006469,6926.188616071427
1c3ccccb5fn549647,11661.780133928572
1fahp3k20cl123207,8910.108258928569
knafg528x97246061,4579.90699404762
3mehm0ha2ar616156,6522.876364087301
1gcec14x68z274160,9914.620535714284
wdbsk75fx5f092830,11724.839409722223
5nmsh13e27h019576,5567.440476190476
5fnyf284x8b016479,11172.034970238097
1ftfw1etxefc12443,27157.504917556107
1n4al3ap6dn488703,11516.670404496346
4s3be896447200246,3130.1674107142853
jthba30g540021483,5943.286830357143
4t1be46k89u837042,8289.824218749998
2g1wh55k039213088,1621.71378968254
3c6jr6at4eg273054,21140.533854166668
2g1wc57m891299609,7144.0011160714275
1fahp35n99w113594,6865.961061507936
5gzev237x7j106972,8583.774181547618
1vwat7a38fc032454,14201.29650297619
1g1pg5sb6e7120768,12052.71205357143
1fadp3f2xel278035,11922.547624072145
1g2hx52k334101688,1015.5617559523811
jtmdf4dv0a5028382,17295.531994047615
3gnfk16z43g110038,3116.16443452381
1n4al3ap8dn521653,12185.9820943496
5tdzk23c88s163393,4756.990327380953
3gcpcse00bg401959,21416.6369047619
1n4al2ap0cc171116,12440.097669600136
jthbk1eg2c2511506,20704.91257440476
wbapk5g57bnn30265,20519.326636904763
3n1cb51d82l632243,2238.2031249999995
wddhf2eb4ca543850,27717.669903273807
1gcdt199988170449,6322.62316242785
2t2bk1ba5bc088630,23675.0
jn8az08t43w107616,2132.978050595238
jt3gn86r5v0026545,748.9713541666665
jn1cv6ek3cm421500,23910.29141865079
jn8az2kr3at151078,6607.90054563492
3n1ab7ap1dl662636,11909.964657738095
1j8ga64158l578289,18675.735677083336
5tdkk3dc7bs125392,15911.560639880952
yv4952cy2e1683016,29174.689360119046
1n4az0cp8dc406413,12536.999627976189
1hgcg16532a048222,1724.4549851190477
4t1bf1fk5eu405059,15509.017857142859
wba3v5c5xfp752160,48785.601128472226
jn8as5mv8dw628199,12921.011774553574
wdbuf56j46a906960,5343.283110119048
3a4fy58b07t567953,1032.7260044642856
knafu4a29c5550114,9617.584325396823
3c4pdcbg2dt630173,13804.05494791667
wa1kk78r39a018542,17887.75111607143
1g6dm577740128296,3453.8262648809523
jhmze2h32ds005423,10810.617559523811
1n4al2apxcn530959,12036.007012513497
1fadp3f20dl209479,11178.977493907436
wdcgg5hbxdg144384,29012.52046130953
2t2hk31ux7c021515,12133.66195436508
3vw1k7aj6dm259252,10113.424479166664
1n4al2ap1cc201823,9653.934151785714
4a3ac84h41e086330,614.573722718254
1gkkvped8cj108531,19544.23859126984
5n1aa0ncxcn612715,24203.282626488093
5yfburhe2ep085079,12145.292658730157
jthgl46f075004926,21568.31101190476
4jgbb5gb3ba694845,23136.99342757936
3gnda23d27s571461,4793.575148809524
2gtec13j381120947,18569.81956845238
3a4fy48b37t510334,2531.471354166667
jn8az2kr0at155847,4814.140625000001
jhlre485x9c004474,13190.048363095237
wdbng75j23a366261,2991.821056547619
5fnyf3h56fb004342,28365.5896577381
1n4bl3ap2ec319411,17300.215773809523
5j8tb4h58dl008092,27410.7421875
5n1bv28u66n118235,4664.622395833334
jn1cv6ar1dm753634,20228.37282851337
jthbf5c29c5165486,18025.45944940476
1hgcm56706a071478,5393.0896577380945
5fnrl5h66cb055997,22641.34858630952
jm1bl1u79d1712780,9477.8952081664
jn1by1ar3cm391536,20251.210937499996
5tddy5g13as025284,19962.354910714283
jnkcv51e24m616074,3394.285714285714
1gnfc23089r104809,14815.86681547619
2t1bu4ee7ac346062,6538.431299603173
1g1165s3xfu113178,24696.443114177484
1c4njdbb9ed518648,14317.042410714286
saltl16403a818615,2425.4678199404757
1n4al3ap6dc170138,15654.865954714965
1hgcp2f3xca092420,10017.031249999998
1n4al2ap4cn405553,10991.765244817778
jthbl46f475049717,13759.830109126982
1vwcp7a35cc035322,12571.77151639344
3mehm0ha7ar617576,7215.762648809524
4t1bf1fk2eu832988,14650.368303571428
4s3bmbb68d3034475,12265.379464285716
3gnal3ek9ds640592,12743.390997023811
5xxgn4a7xcg018091,15088.203125
1gyfc53219r124437,25029.973958333336
jtkjf5c77c3026583,12500.447916666666
2g1wu57m391189628,6224.427083333333
5xyzt3lb1eg139441,18776.789434523806
3gtp1ve09dg113187,28503.9453125
1ftzf17241kf64551,2789.5935639880954
3a4fy58b56t283782,1685.4352678571424
2gnflfek4f6212826,11492.738095238095
1g1yy2187h5126181,2801.1197916666665
3vwwl7aj5bm058670,9087.395833333336
wbapk7c50ba463145,16301.620670995671
kndjn2a24e7702287,13094.954342532466
2c4rc1bg2dr650829,19427.54650297619
4t1vk13e7nu014860,1209.848901098901
3d4gg57v79t564255,9715.904017857143
1ft7w2b67bea73138,27586.91871279762
1gnkvjkd7ej368765,33529.9730282738
4a32b2ff8ae001909,6069.522569444445
wbalx3c53cc528746,44955.972222222226
1fm5k8b87dgb75176,19801.97916666667
1j4ga59118l643644,18501.80927579365
wbaph5c5xba444962,16980.77652815934
1g1zc5e08cf243263,10686.909722222223
1b3cc4fb9an135701,6211.175595238096
wdbuf87x17b125801,11563.69419642857
1fmhk8d8xcga89434,21675.7724203812
3n1cn7ap9el818570,9834.983428030302
3gcpkse32bg205809,19119.32663690476
1fmeu63e06ua32464,5988.922991071429
5npeb4ac2dh524050,11648.85872395833
1n4al2ap0cn406599,12197.029202169118
2fmdk3kc8dbc20426,23013.945733086362
5npdh4ae6ch108688,10857.950148809525
1ftfw1cfxefa70947,24019.26463293651
1fmdu64w42za85653,1624.7488839285716
3vw2k7aj3cm400233,8376.430059523811
1g2zm577684279376,5436.789434523808
1fmcu0gx0euc09657,18293.69977678571
1gkdt13s652138718,3816.9642857142853
2a8hr44h78r620953,5225.525173611111
1ftfw1ef8bfb86219,23178.29613095238
1g1zc5e01a4108361,6821.333705357143
4t3za3bb1bu039859,15330.02976190476
1ftrx17252nb70179,1674.820808531746
3fahp0ha4cr260696,8089.184337797618
4t1bf1fk6cu082850,10043.203124999998
2hgfg12688h515883,5969.858630952381
1gnfk16308j145175,8700.96912202381
3gnda23p76s658376,10329.557291666668
js3td62v724152092,2116.8021453373017
1hgcp2f34aa082222,8033.262648809522
1b4gp44392b642761,779.4940476190476
5tevl52n03z191085,3923.217667748917
3vwdp7aj7dm427088,11442.189553349683
1j4nf1gb2bd234955,10275.567336309527
wbalz5c5xcdx64634,51705.45758928571
1gks2eef5cr327933,29582.2693452381
jnkaj09e48m300840,11019.03273809524
jn1cv6ar2dm351900,22405.158890092825
2fmdk4kc5eba26153,26810.56547619048
2g4we567651257653,3174.330357142857
1hgcr2f55da093634,18339.80654761905
jn8af5mr0bt016987,11287.533482142859
3vw2k7aj7cm355491,8223.776041666666
2cndl63f056205856,3306.9270833333326
1gnkrjed2bj344594,17971.036086309523
jm1bk34l081830430,7430.920138888889
1c3ccbcg7cn152099,9446.041666666668
1c3ccbab3cn319307,10440.78125
wbxpc93477wf05605,10594.661458333334
1n4al2ap2cn525450,14412.515227021038
1g4pr5sk4f4100907,17131.796875
1g4pr5sk1d4141444,12794.036458333334
1ftfw1cf4efb62619,26910.7459077381
2g2wr544x41348347,2281.975446428571
4t1bf1fk1eu406094,16369.196428571426
1c4njrab6ed820171,16759.693080357145
jthbe1bl3d5019379,33209.19084821429
1j4fa29p21p374471,4055.6398809523807
km8sc73d94u673533,2435.9198288690477
5n1an08w99c507940,10121.197916666668
waubeafm1da002993,20153.362249729435
1fafp55ux3g269400,1245.4129464285716
4t1bf1fk8cu050983,14932.501881478582
